#wvl a b c rmse
503.0000000 0.013144253592 2.148172054343 -0.000000388823 0.000021617657
508.0000000 0.013157525141 2.153121528199 0.000001945338 0.000023524357
513.0000000 0.012985795657 2.098536041031 0.000001269683 0.000020216270
518.0000000 0.012512967073 1.946278879755 -0.000000354424 0.000033229362
523.0000000 0.011871749646 1.750013457997 0.000000629731 0.000015969000
528.0000000 0.011393478637 1.618739015903 0.000002325382 0.000003010672
533.0000000 0.011101213826 1.537982737990 -0.000006122506 0.000015961806
538.0000000 0.010798211850 1.436444050175 0.000032313142 0.000020810215
543.0000000 0.010406101843 1.339529687664 0.000020872790 0.000014768380
548.0000000 0.009967312944 1.236757551427 -0.000004992565 0.000008970420
553.0000000 0.009596039192 1.145944305418 0.000002517486 0.000003050572
558.0000000 0.009491608742 1.123599034274 -0.000004013541 0.000012233300
563.0000000 0.009581331365 1.130739664463 0.000020302023 0.000010105421
568.0000000 0.009648028999 1.146719715318 0.000016700034 0.000002866242
573.0000000 0.009617158254 1.149173454998 0.000000117598 0.000014577890
578.0000000 0.009534389675 1.131136539126 -0.000001779019 0.000021283162
583.0000000 0.009484428821 1.109824483500 0.000012337865 0.000010164183
588.0000000 0.009522712738 1.120835185258 0.000010293553 0.000005192867
593.0000000 0.009628184195 1.155360239171 -0.000000827011 0.000012985860
598.0000000 0.009727376138 1.178286982171 0.000000864476 0.000010212282
603.0000000 0.009768690745 1.188761072072 -0.000002361373 0.000021414268
608.0000000 0.009737886160 1.170190624561 0.000012389648 0.000015129230
613.0000000 0.009688914761 1.162580795412 0.000008092026 0.000014238623
618.0000000 0.009697263526 1.170792655697 -0.000002124496 0.000014633108
623.0000000 0.009759574631 1.180141709389 0.000002884994 0.000004983678
628.0000000 0.009860230310 1.204195986852 0.000001802023 0.000007789859
633.0000000 0.009954316033 1.231068478230 -0.000000838521 0.000021747707
638.0000000 0.009993394903 1.239290700734 0.000003774140 0.000021920715
643.0000000 0.009965721051 1.235268987310 0.000003180730 0.000013498892
648.0000000 0.009890362325 1.215231425883 -0.000002942442 0.000014663063
653.0000000 0.009838188370 1.193825263934 0.000015619930 0.000014350518
658.0000000 0.009835088485 1.195484664866 0.000012186480 0.000012858789
663.0000000 0.009875633962 1.208814005576 0.000000257636 0.000017169867
668.0000000 0.009948863039 1.233131481274 -0.000003208579 0.000026674507
673.0000000 0.010011598071 1.235459855006 0.000021567975 0.000012504277
678.0000000 0.010028068591 1.229558353468 0.000058331521 0.000017941068
683.0000000 0.009999519403 1.235666530217 0.000021213858 0.000016040458
688.0000000 0.009918899653 1.223843375184 -0.000004594558 0.000004782720
693.0000000 0.009808599431 1.202349370895 0.000000879359 0.000008557304
698.0000000 0.009711729642 1.168858249746 0.000003109224 0.000006183113
703.0000000 0.009649844276 1.146506974059 0.000021767546 0.000008678514
708.0000000 0.009631238974 1.151230366046 0.000010083036 0.000019017716
713.0000000 0.009630444069 1.155205453011 -0.000001933505 0.000012344481
718.0000000 0.009658590522 1.166383966943 -0.000000247835 0.000009139707
723.0000000 0.009534516754 1.129663855293 0.000004596777 0.000025904943
728.0000000 0.009434447007 1.107733149812 0.000000652648 0.000020156099
733.0000000 0.009672611732 1.159723125424 0.000013936059 0.000000197356
738.0000000 0.009689858832 1.152536839521 0.000043126962 0.000017567389
743.0000000 0.009365865951 1.086215504218 0.000016554938 0.000019560344
748.0000000 0.009273416397 1.072838653244 -0.000003220984 0.000007232000
753.0000000 0.009306401011 1.079788883741 0.000001097432 0.000006100271
758.0000000 0.009254795356 1.069092763661 -0.000000162854 0.000011719981
763.0000000 0.009133660373 1.037963738271 -0.000000266464 0.000013962661
768.0000000 0.009025403592 1.016028449493 0.000001408600 0.000014277784
773.0000000 0.009134393792 1.041969270565 -0.000005176842 0.000020686279
778.0000000 0.009266594295 1.058200141683 0.000027769294 0.000020256281
783.0000000 0.009186609015 1.046718280805 0.000018330142 0.000007446125
788.0000000 0.009010446450 1.012372932443 -0.000004613221 0.000005703720
793.0000000 0.008820577617 0.964124109397 0.000007290677 0.000007188728
798.0000000 0.008754258813 0.953359501129 0.000003361602 0.000012219069
803.0000000 0.008992362001 1.009980898457 -0.000000538998 0.000033681592
808.0000000 0.009108977868 1.035110614296 -0.000000438838 0.000022341049
813.0000000 0.009046885071 1.013694398540 0.000003618175 0.000006217134
818.0000000 0.008963060042 1.000370050652 0.000002403997 0.000035982241
823.0000000 0.008846982303 0.980852429406 -0.000000495658 0.000046785017
828.0000000 0.008761403947 0.958617043424 0.000000048184 0.000035284497
833.0000000 0.008726869028 0.947202317746 0.000000570749 0.000028071156
838.0000000 0.008688260254 0.937720700862 0.000000888393 0.000008066444
843.0000000 0.008627087310 0.923404912134 0.000000184276 0.000013399060
848.0000000 0.008552128055 0.910373903233 0.000000419990 0.000010055657
853.0000000 0.008463396782 0.895589145332 0.000000821397 0.000016445888
858.0000000 0.008385418639 0.879057950217 -0.000001759819 0.000014505018
863.0000000 0.008329510602 0.859750889833 0.000010935049 0.000017672130
868.0000000 0.008310429017 0.856021371309 0.000005778997 0.000019308066
873.0000000 0.008294319229 0.852087483795 0.000003433407 0.000005162174
878.0000000 0.008264366648 0.847062882202 0.000003862633 0.000013761062
883.0000000 0.008215289351 0.833675139194 0.000001093751 0.000003859179
888.0000000 0.008140504508 0.824298074301 0.000002597406 0.000026491082
893.0000000 0.008063242117 0.814211586031 -0.000004798056 0.000028564504
898.0000000 0.007994234409 0.787767464761 0.000023999344 0.000015561470
903.0000000 0.007943450617 0.785360129957 0.000015276584 0.000020182196
908.0000000 0.007912357363 0.788988882936 -0.000002943336 0.000021602326
913.0000000 0.007886110210 0.778971890431 0.000002633928 0.000027915219
918.0000000 0.007867805042 0.769308912526 0.000000845684 0.000012258184
923.0000000 0.007843903894 0.765444872015 0.000000000721 0.000020739059
928.0000000 0.007807278273 0.765242875016 0.000000828560 0.000056582552
933.0000000 0.007771406542 0.758508938306 0.000000553230 0.000045471572
938.0000000 0.007739868053 0.751549221712 -0.000000093791 0.000048540507
943.0000000 0.007714328745 0.752754721605 -0.000000102243 0.000078594327
948.0000000 0.007697528330 0.742407360286 0.000000699370 0.000040643503
953.0000000 0.007679650005 0.734204249946 0.000000246588 0.000029451137
958.0000000 0.007652790086 0.738509109166 0.000000853250 0.000064849625
963.0000000 0.007628131841 0.733782826440 0.000000503760 0.000043062312
968.0000000 0.007601603994 0.718850525905 0.000000518018 0.000008640957
973.0000000 0.007568347268 0.718169765816 0.000001051960 0.000013055802
978.0000000 0.007536143507 0.713465849332 0.000000347586 0.000015400018
983.0000000 0.007507423383 0.702706461967 0.000000222698 0.000005840557
988.0000000 0.007478326072 0.697443398808 0.000000193088 0.000002432672
993.0000000 0.007451369904 0.695863065691 0.000000657657 0.000010735398
998.0000000 0.007419941838 0.688155159939 -0.000000486932 0.000008182040
1003.0000000 0.007391649616 0.675636558753 0.000005493572 0.000004465385
1008.0000000 0.007362956321 0.667601909665 0.000016226651 0.000011759553
1013.0000000 0.007334460782 0.670275696949 0.000005156263 0.000012853410
1018.0000000 0.007305078879 0.659971109402 0.000004755421 0.000003052148
1023.0000000 0.007265682737 0.656852393409 0.000004163325 0.000017258806
1028.0000000 0.007223442830 0.656272241248 -0.000000962228 0.000021949475
1033.0000000 0.007178401062 0.644690362353 0.000000251278 0.000013287207
1038.0000000 0.007133000294 0.631438945324 0.000000009634 0.000006028926
1043.0000000 0.007092000643 0.622967094034 0.000000264486 0.000009679333
1048.0000000 0.007054983582 0.620237336211 0.000000182164 0.000007498454
1053.0000000 0.007019541080 0.613692159525 0.000000038978 0.000011821148
1058.0000000 0.006981629561 0.610270694078 -0.000000003167 0.000019307684
1063.0000000 0.006941175316 0.599535954619 0.000000090793 0.000005337973
1068.0000000 0.006891231851 0.593459826106 0.000000112802 0.000017421852
1073.0000000 0.006840144873 0.587396528752 -0.000000069736 0.000029681963
1078.0000000 0.006792245463 0.576158284559 0.000000417537 0.000007174700
1083.0000000 0.006739275674 0.572868240684 -0.000001210815 0.000015369328
1088.0000000 0.006692913241 0.557941238784 0.000006654823 0.000017685048
1093.0000000 0.006656967262 0.549534940152 0.000002422148 0.000003844161
1098.0000000 0.006617980735 0.542747070387 0.000009936473 0.000008491016
1103.0000000 0.006594022897 0.539461443363 0.000007024669 0.000009005894
1108.0000000 0.006524792555 0.534700055133 -0.000001672635 0.000013050711
1113.0000000 0.006652770201 0.554212282450 0.000000685625 0.000019464813
1118.0000000 0.006705061163 0.567534651945 0.000000036233 0.000081356860
1123.0000000 0.006609763420 0.550292647476 0.000000014007 0.000087686692
1128.0000000 0.006539896207 0.556940397333 -0.000000070540 0.000127512119
1133.0000000 0.006470532576 0.535159934858 0.000000268154 0.000077141608
1138.0000000 0.006406471984 0.521690597540 -0.000001002075 0.000055352051
1143.0000000 0.006343492854 0.516240606348 0.000005905239 0.000081164094
1148.0000000 0.006287907318 0.496921905259 0.000011937020 0.000067070781
1154.0000000 0.006223777186 0.489144739817 0.000001555631 0.000062455784
1159.0000000 0.006169302108 0.476809532588 -0.000000339723 0.000021060134
1164.0000000 0.006116050173 0.464965565464 0.000000136728 0.000009512377
1169.0000000 0.006063218038 0.459296892293 0.000000083936 0.000025108060
1174.0000000 0.006011203135 0.451782025092 0.000000127329 0.000023745168
1179.0000000 0.005961358034 0.444890316457 0.000000132341 0.000020381416
1184.0000000 0.005909910327 0.437587754819 0.000000111855 0.000013183277
1189.0000000 0.005857755810 0.429728109870 0.000000116442 0.000010080391
1194.0000000 0.005802543791 0.421266829205 0.000000102436 0.000012501627
1199.0000000 0.005746226193 0.414944548924 0.000000064332 0.000015864198
1204.0000000 0.005691574135 0.401754405568 0.000000246788 0.000007175085
1209.0000000 0.005637315887 0.396844716748 0.000000161796 0.000006337844
1214.0000000 0.005587004684 0.391571258873 0.000000002442 0.000012800678
1219.0000000 0.005540196730 0.386196570427 0.000000147320 0.000018877779
1224.0000000 0.005498015522 0.378465876756 -0.000000019266 0.000013793272
1229.0000000 0.005458243601 0.370214079502 0.000000407424 0.000005398020
1234.0000000 0.005416176160 0.369097246662 0.000000060252 0.000010709670
1239.0000000 0.005377367897 0.361194326145 0.000000229295 0.000002396459
1244.0000000 0.005332076392 0.358258223232 -0.000000008595 0.000008565131
1249.0000000 0.005287186773 0.348246216250 0.000000542655 0.000008632288
1254.0000000 0.005237899826 0.344891136615 0.000000080541 0.000015293440
1259.0000000 0.005188439422 0.335348558952 0.000000435223 0.000007949028
1264.0000000 0.005136473629 0.330345006479 0.000000635574 0.000003743059
1269.0000000 0.005083965648 0.324468621034 0.000000041045 0.000015994731
1274.0000000 0.005034470103 0.316507975763 0.000000377912 0.000005137009
1279.0000000 0.004986955300 0.309263090486 0.000000664949 0.000003090118
1284.0000000 0.004942586447 0.305290386553 0.000000216767 0.000014221502
1289.0000000 0.004902581903 0.300134965452 -0.000000391273 0.000005094091
1294.0000000 0.004863613660 0.291821424218 0.000003987265 0.000002396617
1299.0000000 0.004827639483 0.290611010526 0.000001153685 0.000002876779
1304.0000000 0.004790123824 0.288296013076 0.000000217874 0.000008068277
1309.0000000 0.004756018615 0.283014912130 0.000000127693 0.000014262573
1314.0000000 0.004722345230 0.279153890652 0.000000215880 0.000009913181
1319.0000000 0.004691919436 0.273860691931 0.000000127055 0.000006369888
1324.0000000 0.004661151160 0.271768039737 0.000000195189 0.000005586464
1329.0000000 0.004634206925 0.267874388679 0.000000709258 0.000013312000
1334.0000000 0.004608100232 0.263697277174 -0.000000798496 0.000001961928
1339.0000000 0.004578021906 0.266942182007 0.000003269502 0.000037668465
1344.0000000 0.004553201407 0.265154368393 -0.000010999579 0.000052752450
1349.0000000 0.004506242548 0.258193058357 0.000050069098 0.000064555495
1354.0000000 0.004536418253 0.277748926827 -0.000184861614 0.000061986301
1359.0000000 0.003965424077 0.044398797882 0.001766018042 0.000031149709
1364.0000000 0.003900514800 -0.003624252621 0.001870755550 0.000026819899
1369.0000000 0.004308757573 0.236888890165 0.000196735516 0.000009906936
1374.0000000 0.004316262046 0.284772053638 -0.000003676844 0.000010643841
1379.0000000 0.004322795392 0.325881828323 -0.000168561823 0.000022778526
1384.0000000 0.003758983465 0.049624248636 0.001739866433 0.000002140124
1389.0000000 0.003715525821 -0.007145514349 0.002111707222 0.000009590885
1394.0000000 0.003644423820 -0.018563687308 0.002214517564 -0.000035334785
1399.0000000 0.004091524961 0.219968154832 0.000399105644 0.000321497451
1404.0000000 0.004253052532 0.288615155901 -0.000277058642 0.000169263114
1409.0000000 0.003711510253 0.017623433893 0.001611147022 0.000109061574
1414.0000000 0.004045854428 0.174253066720 0.000351096203 0.000084074351
1419.0000000 0.004138006835 0.237901706896 -0.000089679645 0.000079140083
1424.0000000 0.004075373640 0.219666057728 0.000024204944 0.000127953969
1429.0000000 0.004077625503 0.219436263114 -0.000006514797 0.000090827880
1434.0000000 0.004116839685 0.218605468404 0.000003519207 0.000042313301
1439.0000000 0.004204400738 0.232460517533 0.000000195858 0.000140952980
1444.0000000 0.004315498610 0.241462089895 -0.000000001909 0.000082897748
1449.0000000 0.004397710785 0.245042379984 0.000000400437 0.000028867681
1454.0000000 0.004411187615 0.244593106529 -0.000001509062 0.000035691714
1459.0000000 0.004336910142 0.235843733177 0.000016924237 0.000039608674
1464.0000000 0.004210665362 0.219390359744 0.000029427523 0.000033152645
1469.0000000 0.004073446116 0.215537826642 0.000001989031 0.000051537886
1474.0000000 0.003943635662 0.194325626393 0.000019456119 0.000031807209
1479.0000000 0.003852458982 0.183943658049 0.000012281003 0.000016141331
1484.0000000 0.003793565847 0.181122767258 -0.000000291314 0.000011988526
1489.0000000 0.003755529981 0.177444537031 0.000007487421 0.000020536617
1494.0000000 0.003736893151 0.174011754627 0.000004462003 0.000007551051
1499.0000000 0.003718060707 0.170648947318 0.000016255163 0.000015746274
1504.0000000 0.003708685784 0.170110831757 0.000004966585 0.000003960577
1509.0000000 0.003693324438 0.171258131984 -0.000000863563 0.000006745837
1514.0000000 0.003675860629 0.166836733329 0.000002891771 0.000002491490
1519.0000000 0.003660018763 0.165939154564 0.000000559012 0.000000687460
1524.0000000 0.003645915702 0.166141868076 0.000000869963 0.000007113425
1529.0000000 0.003640106828 0.165996860486 0.000001158620 0.000007907931
1534.0000000 0.003639507549 0.166471872409 0.000001078772 0.000004686699
1539.0000000 0.003645165795 0.165451655417 0.000000477404 0.000002775353
1544.0000000 0.003648689021 0.166673831855 0.000000621982 0.000002908493
1549.0000000 0.003647700028 0.165728783687 0.000000150688 0.000002097115
1554.0000000 0.003639213547 0.165853026229 0.000000705166 0.000004782748
1559.0000000 0.003622707433 0.162183736015 0.000001083600 0.000001212061
1564.0000000 0.003598974833 0.158912960949 0.000006661290 0.000002451989
1569.0000000 0.003576394091 0.157673612742 0.000002280814 0.000001267141
1574.0000000 0.003552793217 0.158010653669 0.000000919290 0.000004132762
1579.0000000 0.003534888697 0.155684889661 0.000000400288 0.000003543335
1584.0000000 0.003517135176 0.152255515949 0.000000984127 0.000000722459
1589.0000000 0.003496390435 0.153205579818 0.000001272098 0.000004059296
1594.0000000 0.003477175839 0.150394568763 0.000000224319 0.000002376735
1599.0000000 0.003451035255 0.146566762786 0.000001722460 0.000000126606
1604.0000000 0.003423341246 0.146320829570 0.000001010364 0.000002786681
1609.0000000 0.003398159782 0.143136916421 0.000001048103 0.000001090082
1614.0000000 0.003377195774 0.140306486739 0.000003332483 0.000001004405
1619.0000000 0.003365799889 0.140900648798 0.000000589719 0.000000471666
1624.0000000 0.003359914540 0.140602937446 0.000000604681 0.000003093627
1629.0000000 0.003357318128 0.140547847699 0.000000708251 0.000002091606
1634.0000000 0.003355973078 0.141243300157 0.000000561013 0.000003411164
1639.0000000 0.003351294785 0.140568602307 0.000000907908 0.000002655523
1644.0000000 0.003342643825 0.138245142994 -0.000000382878 0.000001634278
1649.0000000 0.003326819545 0.135161436617 0.000007151384 0.000002672440
1654.0000000 0.003311063898 0.136160768614 0.000006281459 0.000007260852
1659.0000000 0.003296350486 0.136749248207 0.000001559498 0.000005286308
1664.0000000 0.003285531726 0.134959963710 0.000000309324 0.000001278814
1669.0000000 0.003274482330 0.134815991194 0.000000898667 0.000004523382
1674.0000000 0.003264585738 0.133747580154 0.000001022816 0.000004715090
1679.0000000 0.003254323408 0.132824023915 0.000001155228 0.000005047786
1684.0000000 0.003241501200 0.131111478312 0.000000696210 0.000003233844
1689.0000000 0.003223932011 0.129522045021 0.000000310407 0.000001811589
1694.0000000 0.003206254383 0.127635870699 0.000000304941 0.000002098347
1699.0000000 0.003187379219 0.126154666703 0.000000192461 0.000001347498
1704.0000000 0.003170289139 0.124725910061 0.000000117453 0.000000065773
1709.0000000 0.003158069583 0.125223404325 0.000000892129 0.000003409354
1714.0000000 0.003150615132 0.124838964488 0.000000782890 0.000003137686
1719.0000000 0.003146145158 0.123213539251 0.000000632737 0.000003155328
1724.0000000 0.003144722035 0.122799783673 0.000000219949 0.000001217040
1729.0000000 0.003140698930 0.122625615422 0.000000196061 0.000001153945
1734.0000000 0.003133272249 0.122301835831 0.000000104799 0.000000875682
1739.0000000 0.003121993290 0.121959894610 0.000001000879 0.000003536692
1744.0000000 0.003111383614 0.120328903948 -0.000000180340 0.000001381801
1749.0000000 0.003097204932 0.117725174475 0.000005252110 0.000003611460
1754.0000000 0.003087905226 0.117695047277 0.000000851322 0.000001864927
1759.0000000 0.003080631446 0.116444186603 0.000003771826 0.000003362882
1764.0000000 0.003077301950 0.119258804345 0.000001007419 0.000006668913
1769.0000000 0.003076362887 0.119184098746 -0.000000221971 0.000008150610
1774.0000000 0.003077787894 0.118855210767 0.000000116850 0.000005849873
1779.0000000 0.003075802155 0.118380553490 0.000000256230 0.000008072920
1784.0000000 0.003071421932 0.118765905979 -0.000000360434 0.000005833588
1789.0000000 0.003058462371 0.116794193995 0.000005206195 0.000006692073
1794.0000000 0.003043470131 0.115260573259 0.000009658264 0.000012887991
1799.0000000 0.003029318295 0.114861162361 0.000003655578 0.000001553761
1804.0000000 0.003011116964 0.126842399507 -0.000007226600 0.000090650435
1809.0000000 0.002982424624 0.120963459961 0.000030631374 0.000077677949
1814.0000000 0.003028238376 0.143754139907 -0.000112327888 0.000187520495
1820.0000000 0.002554575386 0.000000011189 0.001019662403 0.000286783027
1825.0000000 0.002960190890 0.165781951040 0.000000355515 0.000265394377
1830.0000000 0.002930325976 0.152974482324 0.000077755856 0.000223614339
1835.0000000 0.002928003633 0.117944304788 0.000105951616 0.000223174653
1840.0000000 0.002937352357 0.242665446358 0.000000051698 0.000668620842
1845.0000000 0.002933072022 0.243375838145 0.000000053203 0.000668619111
1850.0000000 0.002927452673 0.244292554249 0.000000054378 0.000668741331
1855.0000000 0.002918617465 0.245799405160 0.000000055684 0.000668613281
1860.0000000 0.002910087081 0.247246653537 0.000000057151 0.000668609854
1865.0000000 0.002918706367 0.191819182288 0.000001151603 0.000557283098
1870.0000000 0.002797573599 0.275935357350 0.000200404830 0.000223395368
1875.0000000 0.002911518715 0.192820488430 0.000000984759 0.000557279742
1880.0000000 0.002901273401 0.229872962421 0.000000155468 0.000779897884
1885.0000000 0.002898939035 0.249244395490 0.000000063219 0.000668878599
1890.0000000 0.002889946705 0.290998087292 0.000000064268 0.000891332507
1895.0000000 0.002910166330 0.228442015629 0.000000161425 0.000780011811
1900.0000000 0.002162974363 0.000000000000 0.001722527582 0.000439064814
1905.0000000 0.002153744103 -0.000000000000 0.001723010092 0.000439545249
1910.0000000 0.002908028795 0.193534933891 0.000000219790 0.000557277762
1915.0000000 0.002886605844 0.232200842296 0.000000185698 0.000779895049
1920.0000000 0.002476266257 0.000022269626 0.000982784408 0.000108431866
1925.0000000 0.002854633307 0.130992203078 0.000106903945 0.000290278134
1930.0000000 0.002896728238 0.152384113189 0.000000013511 0.000266020109
1935.0000000 0.002901410490 0.146584202478 0.000000353830 0.000145192448
1940.0000000 0.002902303951 0.168541019268 0.000000024938 0.000335810298
1945.0000000 0.002924839522 0.144595709698 0.000001365354 0.000387878112
1950.0000000 0.002953288889 0.111778882872 0.000005888363 0.000052057996
1955.0000000 0.002971709999 0.116399393055 0.000001424606 0.000049169900
1960.0000000 0.002980374010 0.133964473307 0.000000471238 0.000166391997
1965.0000000 0.003001693759 0.121564653589 0.000000292396 0.000083704430
1970.0000000 0.003011421928 0.119609194987 0.000000027784 0.000052400494
1975.0000000 0.003019065099 0.113307916191 0.000000163890 0.000010951473
1980.0000000 0.003014560016 0.114280893390 0.000000117184 0.000004191928
1985.0000000 0.003004190256 0.114647701009 0.000000093667 0.000013435953
1990.0000000 0.002991450757 0.111461892513 0.000000454848 0.000002146371
1995.0000000 0.002971242521 0.113372041553 0.000000189283 0.000014853975
2000.0000000 0.002949178810 0.114679226611 0.000000046347 0.000046066935
2005.0000000 0.002929982251 0.113923503444 0.000000189713 0.000055553455
2010.0000000 0.002913117132 0.114145756438 0.000000281898 0.000057246779
2015.0000000 0.002898535675 0.110156457417 0.000000255210 0.000028840033
2020.0000000 0.002884500004 0.108715896250 0.000000066934 0.000030589590
2025.0000000 0.002876498907 0.104312651752 0.000000062862 0.000010020508
2030.0000000 0.002868667088 0.103563464820 -0.000000000000 0.000006248306
2035.0000000 0.002861217824 0.102813335943 0.000000429709 0.000002826615
2040.0000000 0.002855296057 0.102139155710 0.000000393541 0.000005597497
2045.0000000 0.002849678314 0.103625587233 -0.000000000000 0.000008580138
2050.0000000 0.002849565066 0.100861889906 0.000000656710 0.000003181515
2055.0000000 0.002848219253 0.101412410649 0.000000589425 0.000003833021
2060.0000000 0.002848375293 0.101646908756 0.000000467835 0.000005901708
2065.0000000 0.002850766287 0.100358778913 0.000001647269 0.000003020924
2070.0000000 0.002852626144 0.103801126751 0.000000000000 0.000009618086
2075.0000000 0.002859727509 0.104178770894 -0.000000000000 0.000011651202
2080.0000000 0.002866378274 0.104247757740 0.000000000000 0.000006306426
2085.0000000 0.002875606886 0.102300443978 0.000000103077 0.000000974486
2090.0000000 0.002880841847 0.103475837651 0.000000431417 0.000002798541
2095.0000000 0.002885541626 0.105481962940 -0.000000000000 0.000010059673
2100.0000000 0.002890948916 0.105344030637 0.000001041094 0.000003774127
2105.0000000 0.002892582810 0.105414075343 0.000000055184 0.000003237267
2110.0000000 0.002889735457 0.105803699871 0.000000000000 0.000007312229
2115.0000000 0.002885216787 0.105878065485 -0.000000000000 0.000011406486
2120.0000000 0.002879800346 0.103134359088 0.000000519479 0.000002777931
2125.0000000 0.002872764907 0.103365880855 0.000000951445 0.000003755928
2130.0000000 0.002863934902 0.102971226551 0.000000063328 0.000005872189
2135.0000000 0.002854263419 0.102371361641 0.000000345272 0.000002009815
2140.0000000 0.002848063492 0.100797658713 0.000000075558 0.000001325571
2145.0000000 0.002840458687 0.102187107070 0.000000058774 0.000005544401
2150.0000000 0.002839707852 0.099180534920 0.000004501065 0.000003495203
2155.0000000 0.002840897764 0.101972057607 0.000000156918 0.000008788370
2160.0000000 0.002846230319 0.100794718609 0.000000096236 0.000002512360
2165.0000000 0.002851305965 0.101892101179 0.000000040764 0.000004727349
2170.0000000 0.002856121477 0.104303251245 -0.000000000000 0.000010738842
2175.0000000 0.002867130042 0.105127554089 0.000000000000 0.000008064312
2180.0000000 0.002874323549 0.105595472543 -0.000000000000 0.000010364584
2185.0000000 0.002882452417 0.103206798186 0.000000524084 0.000003404013
2190.0000000 0.002887102117 0.105409859316 -0.000000000000 0.000005835671
2195.0000000 0.002888280426 0.106207626342 -0.000000000000 0.000012590388
2200.0000000 0.002892175100 0.104090469933 0.000000168710 0.000002537903
2205.0000000 0.002888852381 0.103573858518 0.000000141890 0.000000721773
2210.0000000 0.002880503610 0.102494976971 0.000002558381 0.000002626570
2215.0000000 0.002870319140 0.104048014526 0.000000000000 0.000006625919
2220.0000000 0.002861953717 0.101225548940 0.000000506339 0.000002778376
2225.0000000 0.002852882195 0.101100829357 0.000000440130 0.000001989310
2230.0000000 0.002839990656 0.101707539224 -0.000000000000 0.000005920637
2235.0000000 0.002831160355 0.099425069725 0.000000434416 0.000002353343
2240.0000000 0.002819363019 0.101050347892 0.000000000000 0.000006852259
2245.0000000 0.002810317457 0.101471844738 -0.000000000000 0.000010043208
2250.0000000 0.002808410122 0.097805866298 0.000000251244 0.000001294441
2255.0000000 0.002803543237 0.100397510759 0.000000000000 0.000012700282
2260.0000000 0.002803534604 0.099867048079 -0.000000000000 0.000007044035
2265.0000000 0.002804149061 0.097781626122 0.000000772372 0.000004382913
2270.0000000 0.002800409500 0.099827339224 -0.000000000000 0.000009443323
2275.0000000 0.002802634759 0.097562603038 0.000000747411 0.000003299889
2280.0000000 0.002799729679 0.098625662575 0.000000000000 0.000008013889
2285.0000000 0.002794843036 0.100733865956 -0.000000000000 0.000015780009
2290.0000000 0.002794273131 0.098086775666 0.000000613067 0.000003484784
2295.0000000 0.002788763182 0.100329676107 0.000000000000 0.000012517002
2300.0000000 0.002785276461 0.099452818539 -0.000000000000 0.000009323101
2305.0000000 0.002784554061 0.097172659475 -0.000000000000 0.000004904645
2310.0000000 0.002784440993 0.096195235003 0.000000189028 0.000001584502
2315.0000000 0.002778709833 0.098230788703 0.000000000000 0.000009085204
2320.0000000 0.002774826349 0.100092966499 -0.000000000000 0.000019922983
2325.0000000 0.002777940666 0.096825501874 0.000000708191 0.000004449259
2330.0000000 0.002778419161 0.098175274700 -0.000000000000 0.000009051473
2335.0000000 0.002779667467 0.098826502294 0.000000000000 0.000013536389
2340.0000000 0.002785064038 0.100338244390 -0.000000000000 0.000012785482
2345.0000000 0.002788942905 0.096530550015 0.000007641523 0.000007943821
